id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
22045,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,images\22045.jpg,True
36677,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Paridhan Women Yellow Handbag,images\36677.jpg,True
14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt,images\14527.jpg,True
41725,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Heels,images\41725.jpg,True
11055,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirt,images\11055.jpg,True
25260,Women,Accessories,Bags,Handbags,Off White,Summer,2012.0,Casual,Lino Perros Women Classic Off White Handbag,images\25260.jpg,True
10187,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Black Blue Shirts,images\10187.jpg,True
13366,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes,images\13366.jpg,True
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Mark Taylor Men Striped Green Shirt,images\27153.jpg,True
53684,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Kiara Women Purple Handbag,images\53684.jpg,True
52756,Women,Accessories,Bags,Handbags,Red,Fall,2012.0,Casual,Fiorelli Women Red Leather Handbag,images\52756.jpg,True
36213,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini And Jony Girls Striped Green Top,images\36213.jpg,True
25604,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Casual Watch,images\25604.jpg,True
20144,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt,images\20144.jpg,True
14371,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Casual Red Flats,images\14371.jpg,True
44401,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Force 10 Men Black Shoes,images\44401.jpg,True
5726,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Zigfuel Black Yellow Shoe,images\5726.jpg,True
33553,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Exeter Check Green Shirt,images\33553.jpg,True
11603,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Solid Grey Kurtas,images\11603.jpg,True
12086,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Printed Green Kurtas,images\12086.jpg,True
54693,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,images\54693.jpg,True
2503,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Numero Uno Men's Casual Brown Canvas Shoe,images\2503.jpg,True
43624,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White Top,images\43624.jpg,True
8805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White Black Shirt,images\8805.jpg,True
13968,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men 917 SL Graphic Navy Blue Casual Shoes,images\13968.jpg,True
34776,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag,images\34776.jpg,True
50233,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Stoln Women Black Sunglasses,images\50233.jpg,True
26075,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,images\26075.jpg,True
42530,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Mother Earth Women Orange Kurta,images\42530.jpg,True
13392,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,images\13392.jpg,True
35462,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Franco Leone Men Brown Shoes,images\35462.jpg,True
17732,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011.0,Sports,Puma Men Fox Mid Brown Sports Shoe,images\17732.jpg,True
37335,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8510,images\37335.jpg,True
20382,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Visudh Women Printed Rust Kurta,images\20382.jpg,True
53670,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Kiara Women Orange Handbag,images\53670.jpg,True
24722,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Skechers Men Masterson White Sports Shoes,images\24722.jpg,True
10517,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,New Balance MC900 Men Others Tennis White Sports Shoes,images\10517.jpg,True
38973,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Check Slim Fit Shirt,images\38973.jpg,True
14385,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Casual Silver Heels,images\14385.jpg,True
15257,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Decade Low Sleek Black Casual Shoes,images\15257.jpg,True
59178,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Gliders Men Light Brown Shoes,images\59178.jpg,True
24510,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta,images\24510.jpg,True
10725,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Green Green Handbags,images\10725.jpg,True
59944,Men,Footwear,Shoes,Casual Shoes,Cream,Spring,2013.0,Casual,Vans Men Black & Cream Casual Shoes,images\59944.jpg,True
12072,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,images\12072.jpg,True
54667,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch NB3039SM01,images\54667.jpg,True
18548,Women,Footwear,Shoes,Casual Shoes,Beige,Winter,2015.0,Casual,Catwalk Women  Beige Casual Shoes,images\18548.jpg,True
34782,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bags,images\34782.jpg,True
9923,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Unisex Dazzle Shopper Black Bags,images\9923.jpg,True
23735,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Women Jackie Sunglasses,images\23735.jpg,True
45143,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,CASIO Enticer Men Silver-Toned Chronograph Watch A440,images\45143.jpg,True
30746,Men,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Fabindia Men Printed Maroon Kurta,images\30746.jpg,True
42366,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Flying Machine Women Multicoloured Printed Shirt,images\42366.jpg,True
31694,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Folklore Women Printed Green Kurta,images\31694.jpg,True
26623,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Women BodyTrain Mesh Grid Black Sports Shoes,images\26623.jpg,True
47614,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Portia Women Red Heels,images\47614.jpg,True
17164,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,images\17164.jpg,True
30574,Men,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Opium Men Aviator Black Sunglass,images\30574.jpg,True
54031,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Kiara Women Red Handbag,images\54031.jpg,True
26411,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,images\26411.jpg,True
51543,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,images\51543.jpg,True
15401,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Fila Men Tubes White Casual Shoes,images\15401.jpg,True
45371,Women,Footwear,Shoes,Heels,Taupe,Summer,2016.0,Casual,Cobblerz Women Taupe Brown Sandals,images\45371.jpg,True
37751,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Check Red Shirt,images\37751.jpg,True
32223,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink & Orange Striped Kurta,images\32223.jpg,True
25294,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Lino Perros Women Sporty Navy Blue Handbag,images\25294.jpg,True
40603,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Span Women Maroon Kurta,images\40603.jpg,True
8666,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,images\8666.jpg,True
49541,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Rocia Women Black Handbag,images\49541.jpg,True
22870,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Woodland Men Olive Casual Shoes,images\22870.jpg,True
46509,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Chronograph Watch,images\46509.jpg,True
42995,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Air Total Sports Shoes,images\42995.jpg,True
28576,Men,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,ADIDAS Originals Men Green Dial Chronograph Watch ADH2619,images\28576.jpg,True
5945,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Checked Shirt,images\5945.jpg,True
39636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,images\39636.jpg,True
25269,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Lino Perros Women Leatherette Maroon Handbag,images\25269.jpg,True
4897,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Levis Kids Girl's Diane Yellow Kidswear,images\4897.jpg,True
33902,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Citizen Men Black Dial Watch BH1370-51E,images\33902.jpg,True
52109,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Myntra Women Blue Kurta,images\52109.jpg,True
24189,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Chuck Taylor Black Casual Shoes,images\24189.jpg,True
45982,Women,Apparel,Topwear,Tops,Blue,Fall,2012.0,Casual,Tokyo Talkies Women Blue Top,images\45982.jpg,True
16877,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses,images\16877.jpg,True
8454,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women Jealous Ranae White Top White Tops,images\8454.jpg,True
49773,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women  Light Blue Printed Kurta,images\49773.jpg,True
13539,Women,Footwear,Shoes,Heels,Gold,Spring,2013.0,Casual,Carlton London Women Casual Gold Flats,images\13539.jpg,True
9586,Unisex,Accessories,Bags,Handbags,Pink,Fall,2011.0,Casual,Puma Unisex Dazzle Shopper Pink Bags,images\9586.jpg,True
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,images\29696.jpg,True
28744,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Printed Kurta,images\28744.jpg,True
14378,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Casual White Flats,images\14378.jpg,True
44408,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Force 10 Men Grey Sports Shoes,images\44408.jpg,True
36814,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Vishudh Women Maroon Kurta,images\36814.jpg,True
7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Cabana Racer SL JR Black Blue Green Shoe,images\7844.jpg,True
26088,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,images\26088.jpg,True
15098,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Shilpi Fabric Collt Brown Kurtas,images\15098.jpg,True
58265,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,images\58265.jpg,True
39252,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Chief Men Beige Shoes,images\39252.jpg,True
11438,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women  Winter Black Top,images\11438.jpg,True
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,2012.0,Casual,ADIDAS Neo Men Utility Deck Tan Shoes,images\33768.jpg,True
56905,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,images\56905.jpg,True
24519,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta,images\24519.jpg,True
6962,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,s.Oliver Men White Red Checks Shirt,images\6962.jpg,True
48231,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Brown Sunglass,images\48231.jpg,True
9116,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Sports,Puma Women Ikonis 2 White Sports Shoes,images\9116.jpg,True
35659,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2014.0,Casual,U.S. Polo Assn. Men Brown Shoes,images\35659.jpg,True
12249,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Striped Pink & Navy Shirt,images\12249.jpg,True
51912,Women,Accessories,Bags,Handbags,Pink,Summer,2016.0,Casual,Nyk Women Pink Sling Bag,images\51912.jpg,True
42539,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Mother Earth Women Purple Kurta,images\42539.jpg,True
29808,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Slim Fit Shirt,images\29808.jpg,True
53679,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Pink Handbag,images\53679.jpg,True
26418,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt,images\26418.jpg,True
8692,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Graident Sunglasses P161BR1F,images\8692.jpg,True
23956,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Provogue Men Grey Shirt,images\23956.jpg,True
18317,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt,images\18317.jpg,True
29450,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,images\29450.jpg,True
28582,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,ADIDAS Originals Men Blue Dial Watch ADH2656,images\28582.jpg,True
54804,Women,Accessories,Bags,Handbags,Blue,Summer,2010.0,Casual,Ivory Tag Checkered Out Blue Handbag,images\54804.jpg,True
6708,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo At Chest Yellow Shirt,images\6708.jpg,True
37758,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Solid White Shirt,images\37758.jpg,True
15408,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Coloda Black Sports Shoes,images\15408.jpg,True
24941,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Top,images\24941.jpg,True
25893,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Femella Women Spaghetti Brown Top,images\25893.jpg,True
32824,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,iPanema Women Blue Premium Flats,images\32824.jpg,True
38522,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Surge Casual Shoes,images\38522.jpg,True
45976,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top,images\45976.jpg,True
16883,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,images\16883.jpg,True
18919,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt,images\18919.jpg,True
21292,Women,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Celine Dion Women Metalic Frame Sunglasses,images\21292.jpg,True
36225,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Nike Men Chukka Go Suede Green Shoes,images\36225.jpg,True
41377,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Yellow Maria Top,images\41377.jpg,True
11407,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women  Winter Purple Shirt,images\11407.jpg,True
25632,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Fastrack Women Pink Dial Watch,images\25632.jpg,True
33757,Women,Apparel,Topwear,Tops,Sea Green,Summer,2012.0,Casual,Vero Moda Women Sea Green Top,images\33757.jpg,True
54497,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Women Black Handbag,images\54497.jpg,True
27165,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,images\27165.jpg,True
12282,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt,images\12282.jpg,True
49328,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8283,images\49328.jpg,True
50205,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,images\50205.jpg,True
46360,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men Black & Grey Check Shirt,images\46360.jpg,True
7047,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Men's Grey Blue Shoe,images\7047.jpg,True
35692,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,U.S. Polo Assn. Men White Shoes,images\35692.jpg,True
15295,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex SY Airline Black Bags,images\15295.jpg,True
20172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Aoston Navy Blue Shirt,images\20172.jpg,True
14347,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Dual Fusion ST 2 Black Sports Shoes,images\14347.jpg,True
44437,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gliders Men Brown Shoes,images\44437.jpg,True
5710,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Apex White Athletic Shoe,images\5710.jpg,True
11635,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Ocean Race White Watches,images\11635.jpg,True
16848,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Women Funky Eyewear Brown Sunglasses,images\16848.jpg,True
31656,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt,images\31656.jpg,True
27733,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Grey Handbag,images\27733.jpg,True
30784,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Men Striped White Kurta,images\30784.jpg,True
22241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ID Men Black Casual Shoe,images\22241.jpg,True
7423,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,W Women U Neck Sleeveless Red Kurta,images\7423.jpg,True
20516,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Map Gang Black Handbag,images\20516.jpg,True
14723,Women,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Scullers For Her Women Casual Shirt Maroon Shirts,images\14723.jpg,True
5374,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Quechua Jawar 5.0 Man Black Red,images\5374.jpg,True
36473,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aurelia Women Dobby Pink Kurta,images\36473.jpg,True
33101,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,images\33101.jpg,True
10383,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Star Dust 145 White Watches,images\10383.jpg,True
37793,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Blue Striped Shirt,images\37793.jpg,True
14511,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,images\14511.jpg,True
24384,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta,images\24384.jpg,True
39609,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,images\39609.jpg,True
41713,Women,Footwear,Shoes,Heels,Orange,Spring,2013.0,Casual,Catwalk Women Orange Wedges,images\41713.jpg,True
11063,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts,images\11063.jpg,True
42196,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,images\42196.jpg,True
8659,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,images\8659.jpg,True
13734,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,images\13734.jpg,True
46536,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Smart Casual,Timex Men Black Dial Watch,images\46536.jpg,True
22073,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,images\22073.jpg,True
